customer_id,gross_revenue,recency_days,qty_invoices,qty_items,qty_products,avg_ticket,frequency,qty_returns,returns_ratio,avg_basket_size,avg_unique_basket_size,period_of_buy_day,period_of_buy_quarter,country
14894,655.75,85.0,1.0,265.0,23.0,28.51086956521739,1.0,0.0,0.0,265.0,23.0,between_11_20,3,United Kingdom
17434,2373.82,2.0,7.0,1693.0,134.0,17.715074626865672,0.08333333333333333,8.0,0.004725339633786178,241.85714285714286,14.285714285714286,after_20,4,United Kingdom
15466,334.53,85.0,1.0,246.0,57.0,5.868947368421052,1.0,0.0,0.0,246.0,56.0,between_11_20,3,United Kingdom
15511,909.23,11.0,5.0,271.0,160.0,5.6826875,0.06666666666666667,0.0,0.0,54.2,23.4,between_11_20,4,United Kingdom
16189,215.48,15.0,2.0,134.0,11.0,19.58909090909091,0.028169014084507043,0.0,0.0,67.0,4.5,between_11_20,4,United Kingdom
15417,508.8,85.0,1.0,284.0,28.0,18.17142857142857,1.0,0.0,0.0,284.0,28.0,between_11_20,3,United Kingdom
12995,211.32,85.0,1.0,108.0,3.0,70.44,1.0,10.0,0.09259259259259259,108.0,3.0,between_11_20,3,United Kingdom
21720,1338.1399999999999,85.0,1.0,461.0,197.0,6.792588832487309,1.0,0.0,0.0,461.0,197.0,between_11_20,3,United Kingdom
21721,1768.92,85.0,1.0,766.0,224.0,7.896964285714286,1.0,0.0,0.0,766.0,224.0,between_11_20,3,United Kingdom
21725,1523.26,84.0,1.0,311.0,118.0,12.908983050847457,1.0,0.0,0.0,311.0,118.0,between_11_20,3,United Kingdom
21726,2342.8,84.0,1.0,577.0,74.0,31.659459459459462,1.0,0.0,0.0,577.0,71.0,between_11_20,3,United Kingdom
16108,842.5,84.0,1.0,615.0,48.0,17.552083333333332,1.0,16.0,0.026016260162601626,615.0,48.0,between_11_20,3,United Kingdom
17144,984.57,1.0,2.0,483.0,48.0,20.511875,0.023809523809523808,0.0,0.0,241.5,21.0,between_11_20,4,United Kingdom
16924,846.75,21.0,3.0,493.0,83.0,10.201807228915662,0.046875,13.0,0.02636916835699797,164.33333333333334,23.0,between_11_20,4,United Kingdom
15099,410.48,84.0,1.0,343.0,23.0,17.84695652173913,1.0,0.0,0.0,343.0,23.0,between_11_20,3,United Kingdom
13323,787.85,3.0,5.0,175.0,21.0,37.516666666666666,0.06097560975609756,0.0,0.0,35.0,1.2,between_11_20,4,United Kingdom
14124,419.58000000000004,84.0,1.0,1618.0,5.0,83.91600000000001,1.0,0.0,0.0,1618.0,4.0,between_11_20,3,United Kingdom
15975,371.01,84.0,1.0,243.0,24.0,15.45875,1.0,0.0,0.0,243.0,24.0,between_11_20,3,United Kingdom
21743,4.68,84.0,1.0,12.0,1.0,4.68,1.0,0.0,0.0,12.0,1.0,between_11_20,3,United Kingdom
21747,10.5,84.0,1.0,25.0,1.0,10.5,1.0,0.0,0.0,25.0,1.0,between_11_20,3,United Kingdom
15523,412.01000000000005,84.0,1.0,132.0,10.0,41.20100000000001,1.0,0.0,0.0,132.0,10.0,between_11_20,3,United Kingdom
15947,1708.24,82.0,1.0,898.0,29.0,58.9048275862069,1.0,0.0,0.0,898.0,29.0,between_11_20,3,United Kingdom
13247,501.12,17.0,4.0,328.0,25.0,20.0448,0.06060606060606061,0.0,0.0,82.0,4.5,between_11_20,4,United Kingdom
13566,874.71,40.0,2.0,575.0,176.0,4.969943181818182,0.046511627906976744,0.0,0.0,287.5,67.0,after_20,4,United Kingdom
18194,973.8399999999999,82.0,1.0,632.0,7.0,139.11999999999998,1.0,184.0,0.2911392405063291,632.0,7.0,between_11_20,3,United Kingdom
16689,422.59999999999997,75.0,2.0,330.0,13.0,32.5076923076923,0.25,18.0,0.05454545454545454,165.0,6.0,between_11_20,3,United Kingdom
16438,798.35,5.0,5.0,463.0,132.0,6.04810606060606,0.0641025641025641,0.0,0.0,92.6,14.8,before_11,4,United Kingdom
13067,115.46000000000001,82.0,1.0,32.0,15.0,7.697333333333334,1.0,0.0,0.0,32.0,14.0,between_11_20,3,United Kingdom
16460,814.72,28.0,3.0,879.0,135.0,6.034962962962963,0.05555555555555555,0.0,0.0,293.0,42.666666666666664,after_20,3,United Kingdom
13325,675.3,81.0,1.0,240.0,12.0,56.275,1.0,0.0,0.0,240.0,12.0,between_11_20,3,United Kingdom
12640,994.58,23.0,3.0,301.0,50.0,19.8916,0.05084745762711865,0.0,0.0,100.33333333333333,15.333333333333334,between_11_20,4,France
13774,345.0,81.0,1.0,192.0,22.0,15.681818181818182,1.0,0.0,0.0,192.0,22.0,between_11_20,3,United Kingdom
12497,953.1,81.0,1.0,1231.0,13.0,73.31538461538462,1.0,0.0,0.0,1231.0,13.0,between_11_20,3,Germany
21755,8.71,81.0,1.0,6.0,5.0,1.7420000000000002,1.0,0.0,0.0,6.0,5.0,between_11_20,3,United Kingdom
12752,4366.78,81.0,1.0,2262.0,53.0,82.3920754716981,1.0,0.0,0.0,2262.0,53.0,between_11_20,3,Norway
15504,52.83,81.0,1.0,33.0,13.0,4.063846153846153,1.0,0.0,0.0,33.0,13.0,between_11_20,3,United Kingdom
15500,1131.56,8.0,4.0,572.0,68.0,16.640588235294118,0.05405405405405406,0.0,0.0,143.0,16.0,between_11_20,4,United Kingdom
17557,541.46,14.0,3.0,306.0,34.0,15.92529411764706,0.04411764705882353,0.0,0.0,102.0,9.0,after_20,4,United Kingdom
13228,358.0,81.0,1.0,200.0,2.0,179.0,1.0,0.0,0.0,200.0,2.0,between_11_20,3,United Kingdom
14356,701.23,79.0,2.0,277.0,33.0,21.24939393939394,0.6666666666666666,11.0,0.039711191335740074,138.5,16.5,between_11_20,3,United Kingdom
13416,712.5,43.0,2.0,142.0,19.0,37.5,0.05128205128205128,0.0,0.0,71.0,5.5,between_11_20,4,United Kingdom
17628,75.75,81.0,1.0,79.0,5.0,15.15,1.0,0.0,0.0,79.0,5.0,between_11_20,3,United Kingdom
16527,228.06,81.0,1.0,106.0,14.0,16.29,1.0,0.0,0.0,106.0,14.0,between_11_20,3,United Kingdom
15341,2020.52,80.0,1.0,812.0,17.0,118.85411764705883,1.0,0.0,0.0,812.0,17.0,between_11_20,3,United Kingdom
16215,242.35,80.0,1.0,104.0,14.0,17.310714285714287,1.0,0.0,0.0,104.0,14.0,between_11_20,3,United Kingdom
21765,9.49,80.0,1.0,4.0,4.0,2.3725,1.0,0.0,0.0,4.0,4.0,between_11_20,3,United Kingdom
14164,1631.77,70.0,2.0,1033.0,29.0,56.26793103448276,0.18181818181818182,0.0,0.0,516.5,14.0,between_11_20,3,United Kingdom
15888,162.64,80.0,1.0,67.0,10.0,16.264,1.0,16.0,0.23880597014925373,67.0,10.0,between_11_20,3,United Kingdom
21766,2064.34,80.0,1.0,456.0,74.0,27.896486486486488,1.0,0.0,0.0,456.0,70.0,between_11_20,3,United Kingdom
17564,454.01,24.0,3.0,146.0,49.0,9.265510204081632,0.05263157894736842,0.0,0.0,48.666666666666664,12.666666666666666,between_11_20,4,United Kingdom
13356,768.24,80.0,1.0,325.0,42.0,18.291428571428572,1.0,0.0,0.0,325.0,42.0,between_11_20,3,United Kingdom
21768,3010.18,80.0,1.0,623.0,181.0,16.630828729281767,1.0,0.0,0.0,623.0,181.0,between_11_20,3,United Kingdom
12390,504.84000000000003,79.0,1.0,350.0,31.0,16.28516129032258,1.0,0.0,0.0,350.0,31.0,between_11_20,3,Belgium
21770,68.68,79.0,1.0,15.0,13.0,5.283076923076924,1.0,0.0,0.0,15.0,13.0,between_11_20,3,United Kingdom
18228,779.9,56.0,2.0,238.0,30.0,25.996666666666666,0.08333333333333333,2.0,0.008403361344537815,119.0,11.5,between_11_20,4,United Kingdom
17415,507.84,79.0,1.0,114.0,14.0,36.27428571428571,1.0,0.0,0.0,114.0,14.0,between_11_20,3,United Kingdom
13350,979.12,16.0,2.0,287.0,40.0,24.478,0.03125,3.0,0.010452961672473868,143.5,18.0,between_11_20,4,United Kingdom
12550,824.83,79.0,1.0,564.0,56.0,14.729107142857144,1.0,0.0,0.0,564.0,56.0,between_11_20,3,Spain
16627,322.8,79.0,1.0,162.0,20.0,16.14,1.0,0.0,0.0,162.0,20.0,between_11_20,3,United Kingdom
17475,194.37,79.0,1.0,178.0,14.0,13.883571428571429,1.0,0.0,0.0,178.0,14.0,between_11_20,3,United Kingdom
14951,311.69,79.0,1.0,311.0,20.0,15.5845,1.0,0.0,0.0,311.0,20.0,between_11_20,3,United Kingdom
14780,447.68,54.0,2.0,310.0,27.0,16.58074074074074,0.07692307692307693,0.0,0.0,155.0,13.0,between_11_20,3,United Kingdom
21773,972.91,79.0,1.0,289.0,171.0,5.689532163742689,1.0,0.0,0.0,289.0,171.0,between_11_20,3,United Kingdom
21774,1213.61,79.0,1.0,376.0,202.0,6.007970297029702,1.0,0.0,0.0,376.0,202.0,between_11_20,3,United Kingdom
21775,1603.59,79.0,1.0,423.0,235.0,6.823787234042553,1.0,0.0,0.0,423.0,235.0,between_11_20,3,United Kingdom
14887,1862.0,79.0,1.0,1100.0,6.0,310.3333333333333,1.0,0.0,0.0,1100.0,6.0,between_11_20,3,United Kingdom
21776,1624.19,79.0,1.0,624.0,225.0,7.218622222222223,1.0,0.0,0.0,624.0,225.0,between_11_20,3,United Kingdom
21777,1950.77,79.0,1.0,596.0,284.0,6.868908450704225,1.0,0.0,0.0,596.0,284.0,between_11_20,3,United Kingdom
21778,1331.62,79.0,1.0,366.0,194.0,6.8640206185567,1.0,0.0,0.0,366.0,194.0,between_11_20,3,United Kingdom
21779,1.7,79.0,1.0,2.0,1.0,1.7,1.0,0.0,0.0,2.0,1.0,between_11_20,3,United Kingdom
15399,815.77,1.0,3.0,611.0,50.0,16.3154,0.0379746835443038,0.0,0.0,203.66666666666666,15.0,between_11_20,4,United Kingdom
17466,763.28,10.0,2.0,306.0,41.0,18.61658536585366,0.028985507246376812,0.0,0.0,153.0,20.5,after_20,4,United Kingdom
16379,2157.4,4.0,4.0,1410.0,108.0,19.975925925925928,0.05333333333333334,2.0,0.0014184397163120568,352.5,21.75,between_11_20,4,United Kingdom
17172,317.76,78.0,1.0,480.0,15.0,21.184,1.0,0.0,0.0,480.0,15.0,between_11_20,3,United Kingdom
15239,780.59,10.0,2.0,594.0,49.0,15.930408163265307,0.028985507246376812,3.0,0.005050505050505051,297.0,24.0,between_11_20,4,United Kingdom
16213,159.0,78.0,1.0,48.0,6.0,26.5,1.0,0.0,0.0,48.0,6.0,between_11_20,3,United Kingdom
15603,48.480000000000004,78.0,1.0,96.0,2.0,24.240000000000002,1.0,0.0,0.0,96.0,2.0,between_11_20,3,United Kingdom
14261,1163.45,50.0,2.0,406.0,52.0,22.37403846153846,0.06896551724137931,0.0,0.0,203.0,26.0,between_11_20,4,United Kingdom
12657,1427.18,11.0,4.0,1032.0,44.0,32.43590909090909,0.058823529411764705,386.0,0.374031007751938,258.0,8.5,after_20,4,France
15571,650.4300000000001,11.0,4.0,264.0,57.0,11.411052631578949,0.058823529411764705,0.0,0.0,66.0,11.75,between_11_20,4,United Kingdom
15484,3594.31,1.0,4.0,3152.0,188.0,19.118670212765956,0.05128205128205128,16.0,0.005076142131979695,788.0,33.75,between_11_20,4,United Kingdom
12936,1063.9,17.0,4.0,559.0,62.0,17.15967741935484,0.06451612903225806,20.0,0.03577817531305903,139.75,14.0,between_11_20,4,United Kingdom
16236,432.2,78.0,1.0,184.0,20.0,21.61,1.0,0.0,0.0,184.0,20.0,between_11_20,3,United Kingdom
16669,1370.47,23.0,2.0,878.0,158.0,8.673860759493671,0.03571428571428571,0.0,0.0,439.0,70.0,between_11_20,4,United Kingdom
17603,394.72,78.0,1.0,74.0,11.0,35.88363636363636,1.0,1.0,0.013513513513513514,74.0,11.0,between_11_20,3,United Kingdom
15398,1345.53,16.0,2.0,769.0,73.0,18.43191780821918,0.031746031746031744,2.0,0.002600780234070221,384.5,30.0,between_11_20,4,United Kingdom
12906,2919.81,11.0,5.0,1749.0,63.0,46.34619047619047,0.07352941176470588,0.0,0.0,349.8,11.0,after_20,4,United Kingdom
17079,118.80000000000001,78.0,1.0,24.0,2.0,59.400000000000006,1.0,0.0,0.0,24.0,2.0,between_11_20,3,United Kingdom
14125,2740.43,10.0,3.0,1640.0,167.0,16.409760479041914,0.043478260869565216,0.0,0.0,546.6666666666666,53.0,between_11_20,4,United Kingdom
17163,293.1,21.0,2.0,66.0,5.0,58.620000000000005,0.034482758620689655,0.0,0.0,33.0,1.5,between_11_20,4,United Kingdom
21790,1309.83,78.0,1.0,394.0,227.0,5.7701762114537445,1.0,0.0,0.0,394.0,227.0,between_11_20,3,United Kingdom
12952,1387.79,5.0,4.0,653.0,79.0,17.566962025316457,0.05405405405405406,1.0,0.0015313935681470138,163.25,16.0,after_20,4,United Kingdom
12579,386.42,78.0,1.0,282.0,28.0,13.800714285714287,1.0,6.0,0.02127659574468085,282.0,28.0,between_11_20,3,France
13279,137.75,78.0,1.0,73.0,9.0,15.305555555555555,1.0,3.0,0.0410958904109589,73.0,9.0,between_11_20,3,United Kingdom
12425,777.2,78.0,1.0,496.0,36.0,21.58888888888889,1.0,0.0,0.0,496.0,36.0,between_11_20,3,Portugal
16715,301.71999999999997,78.0,1.0,642.0,19.0,15.879999999999999,1.0,0.0,0.0,642.0,19.0,between_11_20,3,United Kingdom
13519,122.75,78.0,1.0,23.0,8.0,15.34375,1.0,1.0,0.043478260869565216,23.0,8.0,between_11_20,3,United Kingdom
12546,1021.5,46.0,2.0,628.0,67.0,15.246268656716419,0.0625,16.0,0.025477707006369428,314.0,29.0,after_20,3,Spain
15744,34.8,77.0,1.0,120.0,3.0,11.6,1.0,0.0,0.0,120.0,3.0,after_20,3,United Kingdom
21801,20.849999999999998,77.0,1.0,3.0,2.0,10.424999999999999,1.0,0.0,0.0,3.0,2.0,after_20,3,United Kingdom
13127,259.17,77.0,1.0,127.0,15.0,17.278000000000002,1.0,0.0,0.0,127.0,15.0,after_20,3,United Kingdom
21802,2275.04,77.0,1.0,467.0,76.0,29.934736842105263,1.0,0.0,0.0,467.0,71.0,after_20,3,United Kingdom
21803,9.93,77.0,1.0,6.0,6.0,1.655,1.0,0.0,0.0,6.0,6.0,after_20,3,United Kingdom
15714,330.88,11.0,2.0,187.0,35.0,9.453714285714286,0.029850746268656716,0.0,0.0,93.5,17.0,after_20,4,United Kingdom
17480,511.82,77.0,1.0,338.0,29.0,17.64896551724138,1.0,2.0,0.005917159763313609,338.0,29.0,after_20,3,United Kingdom
15763,1086.92,31.0,2.0,271.0,61.0,17.818360655737706,0.0425531914893617,3.0,0.01107011070110701,135.5,29.0,before_11,4,United Kingdom
15075,773.03,77.0,1.0,447.0,27.0,28.63074074074074,1.0,0.0,0.0,447.0,27.0,after_20,3,United Kingdom
16978,344.33,77.0,1.0,166.0,39.0,8.828974358974358,1.0,0.0,0.0,166.0,39.0,after_20,3,United Kingdom
21806,1722.07,77.0,1.0,359.0,133.0,12.947894736842105,1.0,0.0,0.0,359.0,133.0,after_20,3,United Kingdom
14014,505.18,77.0,1.0,1076.0,39.0,12.953333333333333,1.0,0.0,0.0,1076.0,39.0,after_20,3,United Kingdom
16240,3718.8,24.0,2.0,1641.0,135.0,27.546666666666667,0.037037037037037035,7.0,0.0042656916514320535,820.5,63.0,between_11_20,4,United Kingdom
13336,795.12,77.0,1.0,559.0,51.0,15.590588235294117,1.0,0.0,0.0,559.0,51.0,after_20,3,United Kingdom
14652,114.18,77.0,1.0,53.0,29.0,3.937241379310345,1.0,0.0,0.0,53.0,29.0,after_20,3,United Kingdom
15807,903.9,50.0,3.0,430.0,48.0,18.83125,0.10714285714285714,0.0,0.0,143.33333333333334,16.0,between_11_20,4,United Kingdom
15762,583.75,65.0,2.0,251.0,37.0,15.777027027027026,0.15384615384615385,0.0,0.0,125.5,18.5,before_11,4,United Kingdom
15475,454.10999999999996,77.0,1.0,319.0,29.0,15.658965517241377,1.0,0.0,0.0,319.0,29.0,after_20,3,United Kingdom
15978,1098.78,77.0,1.0,888.0,49.0,22.42408163265306,1.0,0.0,0.0,888.0,49.0,after_20,3,United Kingdom
16485,363.65,77.0,1.0,235.0,42.0,8.658333333333333,1.0,0.0,0.0,235.0,41.0,after_20,3,United Kingdom
21820,1940.98,77.0,1.0,585.0,256.0,7.581953125,1.0,0.0,0.0,585.0,256.0,after_20,3,United Kingdom
21821,1732.71,77.0,1.0,663.0,228.0,7.599605263157895,1.0,0.0,0.0,663.0,228.0,after_20,3,United Kingdom
12488,1244.66,9.0,3.0,526.0,54.0,23.049259259259262,0.04477611940298507,0.0,0.0,175.33333333333334,15.0,after_20,4,France
13083,303.75,4.0,2.0,187.0,18.0,16.875,0.027777777777777776,0.0,0.0,93.5,7.5,before_11,4,United Kingdom
16169,1822.97,8.0,4.0,1325.0,85.0,21.44670588235294,0.058823529411764705,0.0,0.0,331.25,17.75,after_20,4,United Kingdom
17506,302.2,75.0,1.0,139.0,14.0,21.585714285714285,1.0,3.0,0.02158273381294964,139.0,14.0,after_20,3,United Kingdom
16480,769.29,75.0,1.0,455.0,53.0,14.514905660377357,1.0,0.0,0.0,455.0,51.0,after_20,3,United Kingdom
17006,781.78,4.0,4.0,272.0,44.0,17.76772727272727,0.05555555555555555,0.0,0.0,68.0,9.25,before_11,4,United Kingdom
17498,272.22,75.0,1.0,394.0,17.0,16.01294117647059,1.0,0.0,0.0,394.0,17.0,after_20,3,United Kingdom
17131,2463.17,5.0,5.0,983.0,134.0,18.38186567164179,0.07042253521126761,0.0,0.0,196.6,15.6,after_20,4,United Kingdom
13536,3448.29,1.0,7.0,2136.0,179.0,19.264189944134078,0.09333333333333334,0.0,0.0,305.14285714285717,13.0,between_11_20,4,United Kingdom
15429,397.35,26.0,2.0,380.0,82.0,4.845731707317073,0.04,11.0,0.02894736842105263,190.0,38.5,between_11_20,4,United Kingdom
17154,329.34,75.0,1.0,490.0,23.0,14.319130434782608,1.0,0.0,0.0,490.0,23.0,after_20,3,United Kingdom
16594,181.09,75.0,1.0,64.0,53.0,3.416792452830189,1.0,0.0,0.0,64.0,53.0,after_20,3,United Kingdom
16049,1111.79,40.0,3.0,793.0,312.0,3.563429487179487,0.08333333333333333,0.0,0.0,264.3333333333333,82.66666666666667,after_20,4,United Kingdom
14757,420.5,75.0,1.0,160.0,19.0,22.13157894736842,1.0,0.0,0.0,160.0,19.0,after_20,3,United Kingdom
16198,400.68,75.0,1.0,128.0,14.0,28.62,1.0,0.0,0.0,128.0,14.0,after_20,3,United Kingdom
13670,349.7,75.0,1.0,282.0,25.0,13.988,1.0,0.0,0.0,282.0,25.0,after_20,3,United Kingdom
18066,318.0,75.0,1.0,108.0,10.0,31.8,1.0,0.0,0.0,108.0,10.0,after_20,3,United Kingdom
14806,193.39000000000001,75.0,1.0,330.0,11.0,17.580909090909092,1.0,0.0,0.0,330.0,11.0,after_20,3,United Kingdom
12783,1295.87,2.0,4.0,611.0,78.0,16.613717948717948,0.05405405405405406,0.0,0.0,152.75,18.5,before_11,4,Portugal
13429,1006.8,10.0,4.0,1390.0,67.0,15.02686567164179,0.06060606060606061,0.0,0.0,347.5,13.75,after_20,4,United Kingdom
15154,296.42,75.0,1.0,104.0,85.0,3.487294117647059,1.0,7.0,0.0673076923076923,104.0,66.0,after_20,3,United Kingdom
13390,544.08,74.0,1.0,224.0,13.0,41.8523076923077,1.0,0.0,0.0,224.0,13.0,after_20,3,United Kingdom
21822,5.33,74.0,1.0,11.0,4.0,1.3325,1.0,0.0,0.0,11.0,4.0,after_20,3,United Kingdom
12925,694.05,4.0,2.0,541.0,45.0,15.423333333333332,0.028169014084507043,0.0,0.0,270.5,21.0,before_11,3,United Kingdom
13927,348.99,74.0,1.0,214.0,21.0,16.61857142857143,1.0,0.0,0.0,214.0,21.0,after_20,3,United Kingdom
18205,517.36,36.0,2.0,192.0,32.0,16.1675,0.05128205128205128,0.0,0.0,96.0,15.0,after_20,4,United Kingdom
14908,277.8,74.0,1.0,132.0,9.0,30.866666666666667,1.0,0.0,0.0,132.0,9.0,after_20,3,United Kingdom
13639,1033.34,74.0,1.0,800.0,40.0,25.833499999999997,1.0,0.0,0.0,800.0,39.0,after_20,3,United Kingdom
15958,104.35,74.0,1.0,33.0,7.0,14.907142857142857,1.0,0.0,0.0,33.0,7.0,after_20,3,United Kingdom
15492,659.4599999999999,28.0,2.0,483.0,35.0,18.841714285714282,0.0425531914893617,0.0,0.0,241.5,16.0,before_11,4,United Kingdom
15243,316.68,74.0,1.0,185.0,22.0,14.394545454545455,1.0,0.0,0.0,185.0,22.0,after_20,3,United Kingdom
16468,74.9,74.0,1.0,31.0,2.0,37.45,1.0,0.0,0.0,31.0,2.0,after_20,3,United Kingdom
15344,563.94,0.0,3.0,116.0,26.0,21.69,0.04,10.0,0.08620689655172414,38.666666666666664,7.0,before_11,4,United Kingdom
13866,145.67000000000002,74.0,1.0,57.0,7.0,20.810000000000002,1.0,0.0,0.0,57.0,7.0,after_20,3,United Kingdom
12612,668.0400000000001,74.0,1.0,260.0,18.0,37.11333333333334,1.0,11.0,0.04230769230769231,260.0,18.0,after_20,3,Germany
16999,484.82,23.0,2.0,294.0,23.0,21.07913043478261,0.038461538461538464,0.0,0.0,147.0,10.5,after_20,4,United Kingdom
13514,152.20000000000002,73.0,1.0,40.0,4.0,38.050000000000004,1.0,0.0,0.0,40.0,4.0,after_20,3,United Kingdom
13314,775.94,1.0,3.0,560.0,62.0,12.515161290322581,0.0410958904109589,76.0,0.1357142857142857,186.66666666666666,18.333333333333332,before_11,4,United Kingdom
21834,2162.45,73.0,1.0,504.0,64.0,33.78828125,1.0,0.0,0.0,504.0,61.0,after_20,3,United Kingdom
21835,2049.2,73.0,1.0,425.0,125.0,16.3936,1.0,0.0,0.0,425.0,125.0,after_20,3,United Kingdom
17805,512.31,73.0,1.0,478.0,10.0,51.230999999999995,1.0,0.0,0.0,478.0,10.0,after_20,3,United Kingdom
18278,173.9,73.0,1.0,66.0,9.0,19.322222222222223,1.0,0.0,0.0,66.0,9.0,after_20,3,United Kingdom
13979,869.87,73.0,1.0,639.0,54.0,16.108703703703704,1.0,0.0,0.0,639.0,54.0,after_20,3,United Kingdom
16181,305.54,73.0,1.0,152.0,11.0,27.776363636363637,1.0,0.0,0.0,152.0,11.0,after_20,3,United Kingdom
15568,758.29,2.0,3.0,461.0,53.0,14.307358490566036,0.041666666666666664,0.0,0.0,153.66666666666666,9.0,after_20,4,United Kingdom
16354,395.8,63.0,2.0,150.0,39.0,10.148717948717948,0.18181818181818182,0.0,0.0,75.0,19.0,before_11,4,United Kingdom
21843,19.849999999999998,73.0,1.0,32.0,8.0,2.4812499999999997,1.0,0.0,0.0,32.0,8.0,after_20,3,United Kingdom
21844,1750.28,73.0,1.0,762.0,272.0,6.43485294117647,1.0,0.0,0.0,762.0,272.0,after_20,3,United Kingdom
14412,770.03,42.0,2.0,786.0,43.0,17.90767441860465,0.06451612903225806,2.0,0.002544529262086514,393.0,21.5,after_20,4,United Kingdom
16119,423.36,8.0,2.0,240.0,16.0,26.46,0.03076923076923077,0.0,0.0,120.0,7.0,after_20,4,United Kingdom
14109,144.2,72.0,1.0,88.0,9.0,16.022222222222222,1.0,32.0,0.36363636363636365,88.0,9.0,after_20,3,United Kingdom
16157,656.69,15.0,3.0,347.0,18.0,36.482777777777784,0.05172413793103448,3.0,0.008645533141210375,115.66666666666667,4.0,after_20,4,United Kingdom
15348,158.04,72.0,1.0,84.0,9.0,17.56,1.0,0.0,0.0,84.0,9.0,after_20,3,United Kingdom
21845,16.5,72.0,1.0,10.0,1.0,16.5,1.0,0.0,0.0,10.0,1.0,after_20,3,United Kingdom
21846,100.36999999999999,72.0,1.0,34.0,21.0,4.779523809523809,1.0,0.0,0.0,34.0,21.0,after_20,3,United Kingdom
16281,2062.06,72.0,1.0,934.0,17.0,121.29764705882353,1.0,0.0,0.0,934.0,17.0,after_20,3,United Kingdom
13924,1838.8500000000001,1.0,6.0,1575.0,117.0,15.716666666666669,0.08333333333333333,43.0,0.027301587301587302,262.5,15.0,between_11_20,4,United Kingdom
14434,1372.8,21.0,6.0,368.0,12.0,114.39999999999999,0.11538461538461539,0.0,0.0,61.333333333333336,0.5,between_11_20,4,United Kingdom
13061,248.61,72.0,1.0,107.0,10.0,24.861,1.0,0.0,0.0,107.0,10.0,after_20,3,United Kingdom
21847,925.31,72.0,1.0,302.0,187.0,4.948181818181818,1.0,0.0,0.0,302.0,187.0,after_20,3,United Kingdom
21848,1566.92,72.0,1.0,669.0,263.0,5.95787072243346,1.0,0.0,0.0,669.0,263.0,after_20,3,United Kingdom
21849,1458.58,72.0,1.0,486.0,241.0,6.052199170124481,1.0,0.0,0.0,486.0,241.0,after_20,3,United Kingdom
17513,513.2,72.0,1.0,254.0,6.0,85.53333333333335,1.0,0.0,0.0,254.0,6.0,after_20,3,United Kingdom
16909,379.14,72.0,1.0,436.0,18.0,21.063333333333333,1.0,2.0,0.0045871559633027525,436.0,18.0,after_20,3,United Kingdom
16650,518.42,71.0,1.0,372.0,24.0,21.60083333333333,1.0,0.0,0.0,372.0,24.0,after_20,3,United Kingdom
18192,957.97,71.0,1.0,339.0,45.0,21.288222222222224,1.0,0.0,0.0,339.0,45.0,after_20,3,United Kingdom
17447,541.53,40.0,2.0,443.0,36.0,15.042499999999999,0.0625,0.0,0.0,221.5,16.5,after_20,4,United Kingdom
17427,100.8,71.0,1.0,34.0,2.0,50.4,1.0,0.0,0.0,34.0,2.0,after_20,3,United Kingdom
15175,224.14,71.0,1.0,454.0,23.0,9.745217391304347,1.0,0.0,0.0,454.0,23.0,after_20,3,United Kingdom
13960,230.22,21.0,2.0,142.0,12.0,19.185,0.0392156862745098,0.0,0.0,71.0,5.5,between_11_20,3,United Kingdom
17528,3628.5,1.0,8.0,2138.0,253.0,14.34189723320158,0.11267605633802817,8.0,0.0037418147801683817,267.25,22.875,after_20,4,United Kingdom
16361,896.66,9.0,4.0,421.0,106.0,8.459056603773584,0.06349206349206349,0.0,0.0,105.25,21.75,after_20,4,United Kingdom
13886,243.56,71.0,1.0,126.0,16.0,15.2225,1.0,0.0,0.0,126.0,16.0,after_20,3,United Kingdom
13354,743.53,71.0,1.0,604.0,51.0,14.579019607843136,1.0,0.0,0.0,604.0,51.0,after_20,3,United Kingdom
15050,1782.09,25.0,3.0,1224.0,78.0,22.84730769230769,0.06382978723404255,40.0,0.032679738562091505,408.0,22.666666666666668,after_20,3,United Kingdom
13503,216.85,71.0,1.0,248.0,17.0,12.755882352941176,1.0,0.0,0.0,248.0,17.0,after_20,3,United Kingdom
16653,1212.66,16.0,2.0,733.0,69.0,17.574782608695653,0.03571428571428571,10.0,0.013642564802182811,366.5,33.5,after_20,4,United Kingdom
16574,451.44,71.0,1.0,416.0,28.0,16.122857142857143,1.0,0.0,0.0,416.0,28.0,after_20,3,United Kingdom
21855,1488.47,71.0,1.0,497.0,219.0,6.796666666666667,1.0,0.0,0.0,497.0,219.0,after_20,3,United Kingdom
13759,659.4100000000001,33.0,2.0,287.0,25.0,26.376400000000004,0.05128205128205128,0.0,0.0,143.5,12.0,before_11,4,United Kingdom
17813,1770.8799999999999,14.0,5.0,790.0,371.0,4.773261455525606,0.08620689655172414,13.0,0.016455696202531647,158.0,59.4,after_20,4,United Kingdom
12718,202.25,71.0,1.0,201.0,18.0,11.23611111111111,1.0,0.0,0.0,201.0,18.0,after_20,3,France
15949,364.72,16.0,2.0,284.0,19.0,19.19578947368421,0.03571428571428571,0.0,0.0,142.0,6.0,after_20,4,United Kingdom
12703,265.55,71.0,1.0,163.0,20.0,13.2775,1.0,3.0,0.018404907975460124,163.0,20.0,after_20,3,Germany
